fips,Percent-of-Population-Under-15-(2017-2021),Percent-of-Population-Aged-15-to-64-(2017-2021),Percent-of-Population-65+-(2017-2021),Percent-of-Population-White-(non-Hispanic)-(2017-2021),Percent-of-Populaiton-Black-(non-Hispanic)-(2017-2021),Percent-of-Population-Hispanic-or-Latino-(2017-2021),Percent-of-Population-Asian-(non-Hispanic)-(2017-2021),Percent-of-Population-Native-American/Alaska-Native-(non-Hispanic)-(2017-2021),Percent-of-Population-Native-Hawaiian/Pacific-Islander-(2017-2021),Percent-of-Population-Aged-25+-who-Have-at-Least-a-High-School-Diploma-(2017-2021),Percent-of-Population-Aged-25+-who-Have-a-Bachelor's-Degree-or-More-(2017-2021),Poverty-Rate-(2017-2021),Median-Household-Income-(2017-2021),Unemployment-Rate-(2017-2021),Percent-of-Residents-with-a-Disability-(Aged-18-64)-(2017-2021),%-of-households-with-broadband-internet-connection-(2017-2021),Percent-of-Popualtion-Employed-in-Mining-and-Natural-Resources-(2017-2021),Percent-of-Popualtion-Employed-in-Construction-(2017-2021),Percent-of-Popualtion-Employed-in-Manufacturing-(2017-2021),Percent-of-Popualtion-Employed-in-Trade-Transporation-and-Utilities-(2017-2021),Number-of-Substance-Use-Facilities-(As-of-March-2023),Number-of-Mental-Health-Facilities-(As-of-March-2023),MDsPerCapita,Urbanicity,Social-Resilience-Score,Economic-Risk-Score,Social-Risk-Score,Economic-Resilience-Score,Prosperity-Index-Score,death-rate-2018-2021
27097,0.1957,0.6094,0.1949,0.9521,0.0028,0.0179,0.0028,0.0008,0,0.9192,0.1786,0.0999,61873,0.0449,0.1004,0.8141,0.0396,0.0407,0.0978,0.2088,2,1,6.09,Rural,3,1,2,3,2,26.5674814
27099,0.2127,0.606,0.1813,0.7632,0.0358,0.1226,0.0498,0.0009,0.0038,0.8939,0.2365,0.1268,60386,0.0303,0.0971,0.8417,0.0103,0.0315,0.222,0.1628,2,3,2.55,Rural,3,3,3,4,3,35.01312992
27101,0.1803,0.5646,0.2551,0.9195,0.0051,0.045,0.0143,0.003,0,0.9011,0.2126,0.0627,69250,0.0276,0.0817,0.7875,0.0264,0.057,0.1385,0.2519,0,0,0,Rural,2,2,2,2,2,36.47859922
27103,0.1857,0.6552,0.1591,0.8722,0.0247,0.0482,0.0159,0.002,0,0.9497,0.3521,0.0939,74317,0.0189,0.1007,0.8641,0.0248,0.0233,0.2525,0.157,1,2,0,Urban,2,2,1,4,2,26.24289255
27105,0.233,0.6032,0.1639,0.5739,0.0487,0.2924,0.051,0.0024,0,0.7882,0.1664,0.1179,57101,0.0284,0.122,0.8174,0.0369,0.022,0.3043,0.1951,1,2,0,Rural,4,3,4,3,4,31.49889754
27107,0.1897,0.5997,0.2106,0.8889,0.0103,0.0542,0.0055,0.018,0,0.9216,0.2187,0.1031,58846,0.057,0.1054,0.7734,0.0972,0.019,0.01,0.1806,0,0,0,Rural,3,3,3,3,3,30.76923077
27109,0.2055,0.6411,0.1534,0.7828,0.0667,0.0524,0.0583,0.001,0.0006,0.9496,0.4715,0.0761,84656,0.0324,0.0738,0.8943,0.0031,0.0385,0.0671,0.1342,15,3,4,Urban,1,1,1,2,1,36.66235832
27111,0.1821,0.5809,0.237,0.9169,0.0113,0.0365,0.0047,0.0023,0,0.9263,0.2683,0.0885,63587,0.0438,0.1018,0.8219,0.0189,0.0538,0.1815,0.1845,3,4,5.2,Rural,2,2,2,2,2,15.06830967
27113,0.1915,0.6261,0.1824,0.8982,0.0127,0.0413,0.0119,0.0117,0,0.9505,0.1967,0.1026,64268,0.0298,0.1042,0.8736,0.0045,0.014,0.0938,0.5029,0,1,7.06,Rural,3,1,2,3,2,35.5542914
27115,0.1597,0.6331,0.2073,0.8841,0.0217,0.0303,0.0077,0.0207,0.0004,0.9127,0.1528,0.1055,59840,0.0617,0.1619,0.8103,0.023,0.0623,0.0362,0.165,3,1,10.32,Rural,4,3,2,4,3,62.07538711
27117,0.2224,0.5708,0.2068,0.8673,0.0019,0.076,0.0099,0.0124,0,0.9155,0.2039,0.1147,58288,0.0307,0.1119,0.8201,0.0898,0.0663,0.1031,0.2005,1,0,10.77,Rural,3,3,3,3,3,32.01707577
27119,0.2078,0.6089,0.1833,0.8525,0.0243,0.0677,0.0116,0.0134,0.0003,0.9278,0.27,0.1192,61643,0.0443,0.1077,0.8538,0.0553,0.0364,0.1354,0.1771,3,3,6.34,Urban,3,2,3,3,2,28.7512379
27121,0.1748,0.5813,0.2438,0.9485,0.0053,0.0177,0.0069,0.0021,0,0.9456,0.2222,0.0802,67040,0.0123,0.0935,0.8211,0.0357,0.0351,0.2095,0.26,0,1,0,Rural,2,2,2,2,2,35.66333809
27123,0.1976,0.6576,0.1448,0.6022,0.1197,0.0763,0.1492,0.0043,0.0003,0.9095,0.4389,0.1324,71494,0.0483,0.1043,0.8984,0.0003,0.0328,0.0851,0.1342,36,12,10.91,Urban,1,3,1,3,2,44.77799398
27125,0.1994,0.5925,0.2081,0.9156,0.0084,0.0365,0,0.0176,0,0.9449,0.1769,0.1012,62417,0.0199,0.101,0.7797,0.0178,0.027,0,0.2438,0,0,0,Rural,3,3,2,4,3,25.50369804
27127,0.2083,0.5795,0.2122,0.8624,0.0061,0.0383,0.0242,0.0352,0,0.9289,0.1912,0.0985,59638,0.0208,0.0855,0.7893,0.0231,0.0469,0.1906,0.2227,2,0,19.26,Rural,3,3,2,2,2,38.87269193
27129,0.1949,0.5997,0.2054,0.8663,0.0036,0.092,0.007,0.0099,0,0.9057,0.1599,0.0973,61233,0.034,0.1014,0.7703,0.0833,0.0323,0.1583,0.1998,0,0,0,Rural,3,3,3,3,3,33.85698808
27131,0.1801,0.6625,0.1574,0.8082,0.0617,0.0848,0.0232,0.0024,0.0006,0.9231,0.2894,0.1022,71384,0.052,0.0687,0.8947,0.0229,0.0443,0.1947,0.1915,3,1,7.68,Rural,3,2,1,3,2,13.47406243
27133,0.2126,0.5896,0.1978,0.9282,0.0041,0.0332,0.0061,0.0062,0,0.9437,0.2574,0.0924,68638,0.0224,0.0774,0.8554,0.0325,0.0313,0.0943,0.1961,1,1,0,Rural,2,3,2,3,2,30.8705495
27135,0.1982,0.6257,0.176,0.9053,0.0087,0.0151,0.0282,0.0152,0,0.9341,0.2001,0.0837,65651,0.0443,0.1046,0.7571,0.011,0.0099,0.5055,0.1135,1,0,6.41,Rural,3,2,2,3,2,32.6349455
27137,0.1575,0.6478,0.1947,0.9054,0.0161,0.0186,0.0107,0.0174,0.0002,0.9463,0.312,0.1357,61213,0.0488,0.1235,0.8468,0.0367,0.0432,0.0499,0.174,24,22,16.47,Urban,1,3,1,3,2,68.39364788
27139,0.2232,0.6638,0.1131,0.7917,0.048,0.0545,0.0615,0.004,0,0.9493,0.4227,0.0464,109031,0.0319,0.0646,0.9317,0.0033,0.0989,0.1214,0.2669,1,3,3.58,Urban,2,1,1,2,1,32.09242619
27141,0.2159,0.6703,0.1138,0.8891,0.0294,0.0281,0.0146,0.0032,0,0.9428,0.2585,0.0502,92374,0.0269,0.0794,0.9153,0.0169,0.0856,0.1514,0.2234,4,1,3.29,Urban,3,1,1,2,1,34.26969209
27143,0.1943,0.625,0.1806,0.8767,0.0098,0.0924,0.0045,0.0035,0,0.9264,0.17,0.0795,67412,0.0339,0.0829,0.807,0.1823,0.0381,0.1707,0.1451,0,0,0,Urban,3,2,1,3,2,33.44929088
27145,0.1947,0.6553,0.1501,0.8401,0.0741,0.0363,0.0201,0.0013,0.0002,0.9225,0.2869,0.1279,68212,0.0484,0.0945,0.8683,0.0131,0.0529,0.133,0.2111,11,9,14.97,Urban,2,1,1,2,1,31.71824053
27147,0.2049,0.618,0.1771,0.8554,0.0326,0.0812,0.0039,0.0003,0.0001,0.9165,0.2794,0.0856,73468,0.0384,0.0911,0.8612,0.0111,0.025,0.2689,0.1856,1,3,8.21,Rural,2,2,1,3,2,24.0880015
27149,0.1785,0.6545,0.167,0.8599,0.015,0.0732,0.0224,0.011,0.0023,0.9347,0.2829,0.1359,65750,0.0191,0.1075,0.8696,0.1782,0.0392,0.1586,0.1348,0,0,0,Rural,2,3,1,3,2,31.02699348
27151,0.1886,0.5937,0.2177,0.8966,0.0126,0.0548,0.0037,0.0043,0.0083,0.9106,0.2089,0.1223,53664,0.0343,0.1104,0.7791,0.038,0.0444,0.1673,0.2195,0,1,0,Rural,2,3,1,2,2,30.58103976
27153,0.202,0.585,0.2129,0.887,0.0055,0.0698,0.0052,0.0026,0.0023,0.8778,0.1456,0.1371,58021,0.038,0.114,0.7337,0.0412,0.0285,0.2435,0.1342,0,3,8.22,Rural,3,3,3,3,3,35.82659926
27155,0.1707,0.5821,0.2472,0.8706,0.0018,0.0413,0.0021,0.0541,0,0.9344,0.1486,0.0822,56667,0.0416,0.1218,0.769,0.0879,0.0312,0.0317,0.286,0,0,0,Rural,3,2,3,2,3,29.74419988
27157,0.1778,0.6068,0.2154,0.9424,0.0044,0.0306,0.0062,0.0021,0,0.9442,0.2678,0.0709,70603,0.0377,0.0826,0.8361,0.052,0.0257,0.2301,0.1971,0,1,0,Urban,2,2,2,2,1,32.67211202
27159,0.2162,0.5799,0.2039,0.9223,0.0091,0.0206,0.0044,0.0049,0,0.9067,0.167,0.1357,50100,0.0711,0.1308,0.8123,0.0075,0.0493,0.0924,0.2253,3,1,7.27,Rural,2,2,4,3,3,35.69134128
27161,0.1907,0.6322,0.1771,0.8866,0.0109,0.0635,0.0079,0.0129,0,0.9282,0.2247,0.0807,66502,0.0375,0.0744,0.8286,0.0344,0.0467,0.1916,0.1466,1,1,0,Rural,3,3,1,3,2,36.89647902
27163,0.2003,0.649,0.1507,0.8076,0.0479,0.045,0.0654,0.0019,0.0004,0.9626,0.4712,0.0421,102258,0.0325,0.076,0.9343,0.0098,0.0443,0.1147,0.2281,13,9,8.04,Urban,1,1,1,2,1,24.54515932
27165,0.2079,0.5923,0.1999,0.7033,0.0033,0.2666,0.0142,0,0,0.8718,0.1881,0.1303,59494,0.0585,0.1011,0.772,0.0195,0.061,0.2925,0.184,0,1,0,Rural,3,4,3,3,3,35.64109418
27167,0.1937,0.6177,0.1886,0.9255,0.0023,0.0357,0.0011,0.0077,0,0.9411,0.2236,0.1353,57907,0.0399,0.1325,0.7657,0.1351,0.04,0.0138,0.1747,1,0,0,Rural,3,3,1,2,2,30.79291763
27169,0.1501,0.6793,0.1706,0.9072,0.0103,0.0308,0.0248,0.0037,0.0001,0.9336,0.3184,0.1344,61753,0.0271,0.0826,0.8968,0.0207,0.0246,0.2356,0.1843,4,3,1.96,Rural,3,3,1,4,2,28.0622983
27171,0.2306,0.643,0.1264,0.9099,0.0164,0.0322,0.0114,0.0021,0,0.9455,0.3186,0.0489,94276,0.0242,0.0678,0.9002,0.0141,0.0945,0.1425,0.2422,7,4,5.39,Urban,2,1,1,2,1,22.87511616
27173,0.1916,0.6021,0.2063,0.8896,0.0074,0.0489,0.0052,0.0227,0,0.9229,0.1815,0.0994,65014,0.0345,0.1015,0.8269,0.0311,0.0524,0.049,0.2029,1,0,0,Rural,2,2,1,1,2,41.59733777
28001,0.1798,0.6329,0.1873,0.3599,0.5206,0.0975,0.0063,0.0026,0,0.7968,0.1793,0.2925,33860,0.1191,0.1257,0.783,0.0234,0.0322,0.0504,0.2581,0,0,18.9,Rural,3,5,5,3,5,30.07317807
28003,0.1873,0.6304,0.1822,0.8124,0.1037,0.0339,0.0042,0,0.0013,0.8099,0.1982,0.1649,44068,0.0706,0.1935,0.7134,0.0038,0.0243,0.1771,0.221,3,4,10.72,Rural,3,3,4,4,4,25.74076193
28005,0.1817,0.5822,0.2361,0.5753,0.4083,0.0006,0.0012,0.0002,0,0.854,0.106,0.3084,31367,0.0689,0.2932,0.6482,0.1,0.0423,0.1742,0.206,0,0,15.76,Rural,4,5,5,4,5,39.3143576
28007,0.2104,0.5999,0.1896,0.5294,0.4296,0.0218,0.0008,0.0003,0,0.8118,0.131,0.2593,36196,0.074,0.1976,0.7529,0.0088,0.0726,0.1486,0.2113,1,1,0,Rural,4,4,4,5,4,38.83495146
28009,0.1669,0.6469,0.1862,0.6039,0.3185,0.0282,0.0062,0,0.0014,0.7439,0.0929,0.1452,39311,0.0398,0.243,0.5827,0.0026,0.0054,0.188,0.1129,0,1,0,Urban,4,3,5,5,5,39.02692858
28011,0.2086,0.6337,0.1577,0.3029,0.6347,0.0227,0.0077,0.0003,0,0.8038,0.2546,0.3301,33729,0.0672,0.1782,0.7046,0.032,0.0268,0.1164,0.2209,0,0,0,Rural,3,5,4,3,4,28.75307498
28013,0.1928,0.6175,0.1896,0.6395,0.2837,0.061,0.0019,0,0,0.7835,0.1238,0.2048,41142,0.0276,0.2034,0.7371,0.1454,0.0081,0.2326,0.2142,1,1,0,Rural,5,3,4,4,4,37.25782414
28015,0.1454,0.6156,0.2389,0.6423,0.3549,0.0016,0,0,0,0.807,0.1469,0.16,46147,0.0652,0.1725,0.6402,0.0378,0.1415,0.1364,0.1464,0,0,0,Rural,4,4,5,5,5,39.78911768
28017,0.2106,0.612,0.1774,0.4912,0.4435,0.0492,0.0018,0.001,0,0.7655,0.1249,0.219,38620,0.0228,0.1598,0.6532,0.0345,0.0229,0.3973,0.2062,1,2,0,Rural,4,4,4,4,5,35.0877193
28019,0.185,0.5983,0.2167,0.6733,0.2989,0.0069,0.0056,0.0016,0,0.8174,0.1857,0.1841,37859,0.0971,0.2122,0.7279,0.1909,0.007,0.1314,0.1185,0,0,0,Rural,4,3,3,4,4,36.30203291
28021,0.175,0.6555,0.1695,0.1077,0.87,0.0021,0.0049,0,0,0.8162,0.2127,0.3476,31305,0.1062,0.1002,0.6962,0.0014,0.0009,0.0356,0.2803,0,1,10.86,Rural,4,5,4,5,5,32.91278113
28023,0.1825,0.6116,0.2059,0.632,0.3469,0.0122,0.001,0.0016,0,0.8517,0.1236,0.2017,40838,0.0679,0.2506,0.7232,0.0708,0.0524,0.156,0.1569,1,1,0,Rural,4,3,4,5,4,38.27018752
28025,0.1883,0.6277,0.184,0.3833,0.5999,0.0013,0.0006,0.0009,0,0.8344,0.1967,0.2324,35638,0.0955,0.0619,0.7898,0.0278,0.0365,0.181,0.2427,1,1,4.96,Rural,4,4,4,5,4,37.29752771
28027,0.2287,0.6183,0.1531,0.2,0.7534,0.0175,0.005,0.0035,0,0.8121,0.1841,0.3754,31312,0.0952,0.1618,0.6999,0.0562,0.0155,0.0742,0.1762,1,1,4.03,Rural,4,5,5,3,5,41.21067814
28029,0.1881,0.636,0.1759,0.4312,0.5131,0.0346,0.0014,0.0001,0,0.8379,0.1819,0.2208,46530,0.0577,0.1288,0.614,0.0339,0.0204,0.2611,0.172,1,1,0,Urban,5,4,4,5,5,31.63111095
28031,0.2057,0.6244,0.1699,0.6009,0.3609,0.0248,0.0008,0,0.001,0.842,0.1576,0.2275,40233,0.0606,0.1569,0.5939,0.039,0.0624,0.2605,0.2016,0,0,0,Rural,4,4,4,4,4,70.30447245
28033,0.2074,0.6638,0.1288,0.613,0.2934,0.0516,0.0134,0.0013,0.0001,0.911,0.2609,0.096,73460,0.0428,0.1087,0.8996,0.0022,0.0333,0.0694,0.3868,4,2,9.36,Urban,4,1,2,4,3,85.68933523
28035,0.1979,0.6663,0.1358,0.5682,0.3661,0.0311,0.0079,0.0015,0.0014,0.89,0.2894,0.23,45780,0.07,0.1831,0.8038,0.0026,0.0332,0.094,0.1809,3,4,14.42,Urban,3,3,3,4,3,43.73384099
28037,0.1931,0.6061,0.2008,0.6238,0.3579,0.0003,0,0.0016,0,0.8368,0.1587,0.2286,40479,0.0231,0.1799,0.8216,0.0681,0.0136,0.0061,0.193,0,1,12.79,Rural,3,4,4,4,4,38.935756
28039,0.2221,0.6319,0.146,0.8678,0.0796,0.0299,0.0069,0.0024,0,0.8482,0.1365,0.2111,47385,0.1138,0.1722,0.7232,0.0198,0.0387,0.0539,0.2685,0,0,0,Rural,5,3,4,4,4,57.70816158
28041,0.1515,0.7099,0.1387,0.7163,0.2505,0.0171,0.0001,0.0022,0,0.7744,0.1083,0.1527,49581,0.1425,0.1732,0.6708,0.0656,0,0,0.1623,0,0,0,Rural,5,4,3,4,4,36.62198784
28043,0.202,0.6215,0.1765,0.529,0.4442,0.0059,0.0012,0.0008,0,0.8205,0.2042,0.2275,40808,0.0519,0.199,0.7715,0.0079,0.016,0.2602,0.1729,1,1,4.65,Rural,3,4,4,4,4,37.00106378
28045,0.1689,0.6256,0.2054,0.8435,0.0704,0.039,0.0037,0.008,0,0.889,0.241,0.1565,58196,0.0796,0.1594,0.8223,0.0013,0.0327,0.0653,0.1475,0,0,0,Urban,4,2,4,4,4,98.01572608
28047,0.2012,0.6486,0.1502,0.6279,0.2498,0.0556,0.0255,0.002,0.0003,0.8903,0.2447,0.179,51590,0.0912,0.1562,0.8453,0.0001,0.0405,0.0279,0.1853,2,6,9.06,Urban,4,2,3,3,3,75.22350059
28049,0.2003,0.6553,0.1445,0.2384,0.7277,0.0154,0.0074,0.0006,0.0001,0.8811,0.3087,0.2092,46179,0.0867,0.1195,0.8507,0.0038,0.0256,0.0378,0.1435,13,13,8.99,Urban,1,4,3,3,2,41.16617267
28051,0.2085,0.6378,0.1537,0.1504,0.8422,0.0035,0.0022,0.0003,0,0.7758,0.1266,0.3921,24958,0.1275,0.3318,0.5775,0.0424,0.0188,0.1266,0.1557,0,0,0,Rural,4,5,4,5,5,40.59618396
28053,0.2086,0.6232,0.1683,0.2012,0.7784,0.0092,0.0028,0.0009,0.0018,0.763,0.1814,0.3538,30327,0.1371,0.285,0.7066,0.0973,0.0167,0.2983,0.1205,1,1,0,Rural,4,5,4,5,5,37.89792825
28055,0.0963,0.6985,0.2052,0.3222,0.6373,0.0288,0,0,0,0.5953,0.0447,0.2113,17109,0.0881,0.5229,0.3704,0,0,0,0.1049,0,0,0,Rural,5,5,5,3,5,0
28057,0.1776,0.6498,0.1726,0.8957,0.0697,0.0176,0.0025,0.0016,0.0003,0.8355,0.147,0.0986,53510,0.0284,0.1362,0.7553,0.0128,0.073,0.3307,0.1739,0,0,4.25,Rural,5,3,4,5,4,33.52470352
28059,0.1909,0.6478,0.1614,0.6711,0.2063,0.0693,0.0232,0.002,0.0011,0.8872,0.2296,0.152,55107,0.0886,0.1598,0.8456,0.0039,0.0622,0.2837,0.1288,2,0,9.23,Urban,4,3,2,4,3,104.9002399
28061,0.192,0.6079,0.2001,0.4429,0.5333,0.0091,0.0001,0,0,0.8694,0.1494,0.1949,39992,0.043,0.1449,0.4991,0.0584,0.0605,0.3758,0.1103,0,0,0,Rural,5,4,4,5,5,36.57198586
28063,0.189,0.6485,0.1625,0.1289,0.8035,0.0538,0.0036,0.0026,0,0.7846,0.1806,0.3006,29205,0.0883,0.0979,0.8595,0,0,0,0.1993,0,0,39.85,Rural,3,5,3,5,4,41.17485589
28065,0.1696,0.6031,0.2272,0.3741,0.6157,0.001,0.0011,0,0,0.8438,0.1387,0.2184,34771,0.0855,0.1722,0.6258,0.0175,0.1317,0.0419,0.1811,0,0,8.5,Rural,4,3,5,5,5,35.17411185
28067,0.2094,0.6221,0.1685,0.6429,0.2932,0.0467,0.0032,0.003,0.0007,0.8605,0.2048,0.2172,43659,0.0365,0.1286,0.6365,0.0384,0.0412,0.2495,0.1737,1,0,1.46,Rural,3,4,4,3,4,19.29527711
28069,0.1575,0.6348,0.2077,0.3346,0.6207,0.0039,0.0008,0.0389,0,0.8158,0.1401,0.2528,37667,0.1215,0.1529,0.6264,0.0414,0.0884,0.167,0.1488,0,0,0,Rural,5,5,3,5,5,43.42633807
28071,0.1561,0.7132,0.1307,0.6956,0.2334,0.0263,0.0193,0.0016,0,0.9119,0.4498,0.2059,54720,0.0255,0.0836,0.8592,0.0017,0.0219,0.0793,0.1323,4,1,13.41,Rural,2,2,1,4,2,44.86155723
28073,0.2067,0.6547,0.1386,0.7306,0.2059,0.0296,0.0117,0.0004,0,0.896,0.3277,0.1757,63925,0.0713,0.1463,0.8689,0.0081,0.0465,0.0154,0.2941,2,3,10.06,Urban,3,3,3,3,3,50.30655557
28075,0.1954,0.6332,0.1714,0.5153,0.4359,0.0236,0.0073,0.0014,0.0002,0.846,0.2067,0.2375,43301,0.0469,0.1686,0.8016,0.0038,0.0313,0.063,0.2252,6,2,11.36,Rural,3,4,4,3,3,12.20239709
28077,0.2036,0.616,0.1803,0.6435,0.3263,0.0079,0.0022,0.003,0,0.8172,0.1496,0.2096,39443,0.1247,0.2147,0.5362,0.0313,0.0358,0.2735,0.1548,0,0,0,Rural,4,4,4,5,4,33.18125259
28079,0.2033,0.6332,0.1635,0.4633,0.418,0.0486,0.0045,0.0557,0,0.8109,0.1642,0.2273,39660,0.0765,0.2126,0.6925,0.033,0,0,0.1827,1,1,0,Rural,5,4,5,5,5,37.29256013
28081,0.2095,0.6425,0.148,0.6396,0.2971,0.0291,0.0102,0.002,0.0018,0.8625,0.2826,0.1342,60708,0.0523,0.1282,0.7878,0.0014,0.0244,0.204,0.1924,2,3,8.21,Rural,2,3,3,2,2,38.37482611
28083,0.2313,0.6253,0.1434,0.2121,0.7471,0.0283,0.0041,0,0,0.8254,0.1877,0.3162,30182,0.1194,0.109,0.5053,0.0398,0.0424,0.1919,0.1764,1,1,3.28,Rural,4,5,4,4,5,31.51812292
28085,0.1925,0.6384,0.169,0.6683,0.3055,0.0133,0.0046,0,0,0.8542,0.1619,0.1999,43926,0.053,0.1331,0.7601,0.0238,0.0479,0.0926,0.339,2,2,8.65,Rural,4,4,3,3,4,40.10312231
28087,0.1993,0.6427,0.158,0.5076,0.4421,0.0211,0.0091,0.0012,0,0.8713,0.2514,0.1973,49660,0.0808,0.1063,0.8282,0.0058,0.0524,0.1496,0.2296,2,4,3.35,Rural,3,3,2,4,3,32.25587396
28089,0.2063,0.6602,0.1335,0.5497,0.3778,0.0309,0.0268,0.0001,0.0002,0.9221,0.5023,0.1019,74688,0.0383,0.0836,0.9024,0.0035,0.0345,0.1594,0.1908,3,3,12.77,Urban,1,1,1,2,1,26.79033331
28091,0.195,0.6214,0.1836,0.6384,0.325,0.017,0.0009,0.0022,0.0009,0.8364,0.113,0.2443,34286,0.0906,0.1956,0.6629,0.0343,0.1233,0.0681,0.2279,1,1,23.25,Rural,5,4,4,4,4,40.63553984
28093,0.1751,0.6479,0.177,0.4743,0.4639,0.0406,0,0.0006,0,0.8088,0.1286,0.2062,42968,0.0593,0.1576,0.7569,0.0042,0.0583,0.1529,0.3394,1,2,13.81,Urban,5,3,4,5,4,32.32346978
28095,0.1859,0.6191,0.195,0.669,0.3033,0.0138,0.0037,0,0,0.8329,0.1671,0.1729,47353,0.0632,0.1183,0.8136,0.0088,0.0828,0.3195,0.1628,1,1,5.55,Rural,4,4,4,5,4,26.12633535
28097,0.1879,0.5956,0.2165,0.5207,0.4387,0.0101,0,0,0,0.7768,0.1815,0.2554,35903,0.0877,0.2007,0.7151,0.0347,0.0155,0.0073,0.2418,0,0,0,Rural,4,4,4,5,4,40.20908725
28099,0.2303,0.6087,0.161,0.5785,0.2263,0.0026,0.0056,0.1645,0.0005,0.8112,0.1296,0.2576,43416,0.0923,0.1893,0.7291,0.0327,0.0717,0.0409,0.1711,1,2,0,Rural,4,4,4,4,4,30.87160841
28101,0.2009,0.6368,0.1624,0.5962,0.3094,0.0207,0.0042,0.0427,0,0.8413,0.1465,0.2409,44530,0.0537,0.1965,0.692,0.0404,0.0486,0.1563,0.1482,0,1,9.24,Rural,5,4,4,5,4,32.73322422
28103,0.1979,0.6365,0.1656,0.2558,0.7303,0.0022,0,0.0034,0,0.7722,0.1219,0.2797,38999,0.1029,0.2222,0.6672,0.0359,0.0153,0.3019,0.1919,0,0,0,Rural,4,5,5,5,5,38.42459174
28105,0.1489,0.7355,0.1156,0.5587,0.3637,0.0178,0.0309,0.0057,0.0008,0.9084,0.4407,0.2768,41094,0.0748,0.0932,0.7933,0.0016,0.022,0.0643,0.1357,1,0,2.02,Rural,3,4,1,5,3,17.53053234
28107,0.2085,0.633,0.1585,0.4664,0.4867,0.0197,0.0027,0.0027,0.0038,0.8016,0.1592,0.2201,39673,0.0746,0.199,0.6759,0.0115,0.0355,0.1382,0.2669,1,2,14.57,Rural,4,4,4,5,4,27.02702703
28109,0.191,0.622,0.187,0.8084,0.1276,0.0335,0.0031,0.0004,0,0.8585,0.1448,0.1449,53855,0.0636,0.187,0.7964,0.0142,0.0385,0.0533,0.2613,0,0,1.81,Rural,5,2,3,4,4,137.5687844
28111,0.1853,0.6333,0.1814,0.7753,0.1381,0.0564,0.0134,0.0002,0,0.8468,0.0965,0.2137,47368,0.0963,0.2985,0.7094,0.0423,0.0253,0.2673,0.1649,0,2,0,Urban,5,4,5,5,5,34.45009043
28113,0.2153,0.6164,0.1683,0.4262,0.5396,0.0162,0.0055,0.0044,0,0.8335,0.163,0.3175,36308,0.0649,0.1698,0.7031,0.029,0.0153,0.1914,0.2187,3,6,15.02,Rural,4,5,4,4,4,52.15836272
28115,0.222,0.6293,0.1486,0.7561,0.147,0.0731,0,0.0001,0,0.7882,0.172,0.1449,52150,0.0268,0.1567,0.6685,0.0027,0.0126,0.5062,0.165,1,2,12.96,Rural,4,3,4,5,4,28.90544707
28117,0.1923,0.6337,0.174,0.8134,0.1143,0.0149,0.0227,0.0002,0,0.8381,0.1676,0.1652,46417,0.0413,0.1598,0.7701,0.0041,0.0424,0.2272,0.1982,0,0,3.95,Rural,4,4,4,4,4,35.96834785
28119,0.1931,0.6308,0.1761,0.2511,0.7281,0.0047,0.0011,0,0,0.746,0.1124,0.3481,25783,0.15,0.1607,0.6217,0.1192,0,0,0.1252,0,1,0,Rural,4,5,5,5,5,47.41583689
28121,0.1876,0.6589,0.1535,0.7276,0.2148,0.0273,0.0123,0.0013,0,0.8981,0.3148,0.0961,72326,0.044,0.1016,0.8837,0.0092,0.0639,0.0662,0.3006,3,4,6.08,Urban,3,2,2,3,2,53.82821111
28123,0.2263,0.6184,0.1553,0.4889,0.3617,0.1159,0.0025,0.0017,0,0.7782,0.1221,0.2279,43022,0.0712,0.1826,0.6991,0.0338,0.0361,0.5047,0.1311,1,1,3.54,Rural,5,4,5,4,5,32.07184092
28125,0.182,0.6356,0.1825,0.2688,0.724,0.0046,0,0,0,0.7982,0.1701,0.2727,38977,0.0881,0.2109,0.6122,0.1478,0.0164,0,0.1925,1,1,0,Rural,4,5,5,4,5,48.07692308
28127,0.1944,0.6271,0.1785,0.6115,0.3671,0.0045,0.0072,0.0012,0,0.7942,0.1603,0.1916,43842,0.0685,0.1785,0.6985,0.022,0.0299,0.0294,0.1461,1,1,0,Urban,5,3,4,5,4,34.53038674
28129,0.1917,0.6113,0.1971,0.7361,0.2392,0.0086,0.0039,0,0.003,0.8121,0.1482,0.1562,51792,0.0447,0.1929,0.5095,0.0331,0.0205,0.3464,0.1946,2,1,6.2,Rural,4,4,4,4,4,41.42788096
28131,0.1822,0.6495,0.1683,0.7645,0.158,0.0216,0.0057,0.0013,0.0012,0.8442,0.1484,0.1854,50807,0.0743,0.2237,0.8161,0.0509,0.0381,0.1016,0.2114,0,0,0,Rural,5,3,3,4,4,32.68685988
28133,0.1818,0.6805,0.1377,0.2349,0.7553,0.0035,0.0007,0.0022,0,0.7602,0.1608,0.313,32608,0.1134,0.1412,0.658,0.0526,0.0164,0.0373,0.2571,0,0,10.94,Rural,5,5,4,4,5,34.22703936
28135,0.1655,0.6816,0.1529,0.3427,0.6148,0.0318,0.0034,0.0001,0,0.781,0.1226,0.2911,31484,0.1316,0.1076,0.6116,0.0568,0.0069,0.0087,0.1353,1,1,6.77,Rural,5,5,5,5,5,38.70867849
